timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531929900000,7/19/2018 0:05,APM00162430776,264541114,153658,3018633123,669196553,8143418,2583266250,7.668487645,26.05329472
1531929600000,7/19/2018 0:00,APM00162430776,264527568,153654,3018470028,669150855,8142937,2583137027,7.419632932,28.48594171
1531929300000,7/18/2018 23:55,APM00162430776,264514486,153648,3018306800,669101110,8142308,2583012771,6.499643871,20.02244081
1531929000000,7/18/2018 23:50,APM00162430776,264502988,153643,3018141401,669065956,8141861,2582872799,7.040603852,19.48482239
1531928700000,7/18/2018 23:45,APM00162430776,264490545,153639,3017977116,669031788,8141431,2582732040,6.568307802,19.45207196
1531928400000,7/18/2018 23:40,APM00162430776,264478921,153634,3017811774,668997643,8141026,2582591056,7.112542158,20.44174622
1531928100000,7/18/2018 23:35,APM00162430776,264466352,153622,3017647639,668961817,8140572,2582452077,6.987793703,21.65686219
1531927800000,7/18/2018 23:30,APM00162430776,264453998,153616,3017483205,668923898,8140140,2582315338,6.891208704,19.96057227
1531927500000,7/18/2018 23:25,APM00162430776,264441812,153610,3017318563,668888865,8139762,2582175238,6.383940171,19.97177858
1531927200000,7/18/2018 23:20,APM00162430776,264430510,153594,3017152843,668853764,8139312,2582035036,6.650235166,18.92041089
1531926900000,7/18/2018 23:15,APM00162430776,264418746,153590,3016987715,668820518,8138908,2581892971,6.939986438,20.33210395
1531926600000,7/18/2018 23:10,APM00162430776,264406465,153584,3016823042,668784850,8138486,2581753634,6.876334429,20.33344342
1531926300000,7/18/2018 23:05,APM00162430776,264394291,153579,3016658179,668749140,8137979,2581614229,8.064525271,26.84601653
1531926000000,7/18/2018 23:00,APM00162430776,264380063,153574,3016495985,668702069,8137522,2581486420,7.470928418,31.14694971
1531925700000,7/18/2018 22:55,APM00162430776,264366899,153566,3016332954,668647664,8136734,2581366941,6.516151991,19.62211782
1531925400000,7/18/2018 22:50,APM00162430776,264355363,153561,3016167458,668613164,8136190,2581226163,7.135988234,19.30859217
1531925100000,7/18/2018 22:45,APM00162430776,264342748,153556,3016003298,668579278,8135734,2581085008,6.669642,19.86308007
1531924800000,7/18/2018 22:40,APM00162430776,264330942,153550,3015838099,668544432,8135334,2580944823,6.650321444,19.56733314
1531924500000,7/18/2018 22:35,APM00162430776,264319170,153545,3015672862,668510052,8134924,2580803912,6.395037058,17.8729244
1531924200000,7/18/2018 22:30,APM00162430776,264307841,153540,3015507043,668478665,8134491,2580660120,6.761055147,19.53164153
1531923900000,7/18/2018 22:25,APM00162430776,264295874,153536,3015342015,668444369,8134106,2580519209,7.046681432,24.33511399
1531923600000,7/18/2018 22:20,APM00162430776,264283434,153531,3015177923,668401821,8133639,2580387382,6.691100779,21.78854827
1531923300000,7/18/2018 22:15,APM00162430776,264271604,153525,3015012957,668363654,8133242,2580250776,6.753154334,19.7880423
1531923000000,7/18/2018 22:10,APM00162430776,264259647,153520,3014847861,668328962,8132780,2580110612,8.073542976,20.60634743
1531922700000,7/18/2018 22:05,APM00162430776,264245380,153516,3014685419,668292823,8132349,2579971804,6.934123006,23.88657737
1531922400000,7/18/2018 22:00,APM00162430776,264233110,153497,3014520757,668250914,8131758,2579838854,6.905307207,27.05741217
1531922100000,7/18/2018 21:55,APM00162430776,264220899,153492,3014356138,668203550,8131090,2579711836,6.879914022,20.37568053
1531921800000,7/18/2018 21:50,APM00162430776,264208736,153487,3014191516,668167808,8130683,2579572570,6.967577014,19.93124601
1531921500000,7/18/2018 21:45,APM00162430776,264196416,153482,3014027022,668132847,8130272,2579432534,6.989931917,19.86508928
1531921200000,7/18/2018 21:40,APM00162430776,264184065,153478,3013862680,668098038,8129826,2579292562,7.002258793,22.42746775
1531920900000,7/18/2018 21:35,APM00162430776,264171696,153472,3013698412,668058761,8129436,2579157100,6.919876011,19.34150749
1531920600000,7/18/2018 21:30,APM00162430776,264159440,153467,3013533560,668024830,8129006,2579016030,6.513844885,19.48931319
1531920300000,7/18/2018 21:25,APM00162430776,264147906,153460,3013368032,667990636,8128589,2578875191,6.143826262,18.71601793
1531920000000,7/18/2018 21:20,APM00162430776,264137020,153454,3013201738,667957728,8128172,2578732688,6.446022535,18.64038332
1531919700000,7/18/2018 21:15,APM00162430776,264125601,153449,3013036014,667924972,8127750,2578590140,6.862119046,19.92050049
1531919400000,7/18/2018 21:10,APM00162430776,264113458,153445,3012871204,667890042,8127308,2578450165,7.173906899,21.30904445
1531919100000,7/18/2018 21:05,APM00162430776,264100767,153439,3012706996,667852680,8126770,2578312731,6.892147721,25.32890615
1531918800000,7/18/2018 21:00,APM00162430776,264088571,153434,3012542242,667808207,8126300,2578182092,6.389742084,25.86970884
1531918500000,7/18/2018 20:55,APM00162430776,264077254,153428,3012376453,667762786,8125668,2578052569,6.344912493,18.65970171
1531918200000,7/18/2018 20:50,APM00162430776,264066019,153415,3012210630,667729994,8125225,2577910067,6.755634873,19.42999425
1531917900000,7/18/2018 20:45,APM00162430776,264054057,153410,3012045530,667695893,8124809,2577769077,6.342725152,18.08051475
1531917600000,7/18/2018 20:40,APM00162430776,264042826,153394,3011879708,667664140,8124424,2577625595,6.132937672,19.58366511
1531917300000,7/18/2018 20:35,APM00162430776,264031955,153388,3011713329,667629708,8124014,2577484617,6.126940593,18.37925446
1531917000000,7/18/2018 20:30,APM00162430776,264021098,153383,3011546990,667597389,8123648,2577341457,6.221637731,18.97834315
1531916700000,7/18/2018 20:25,APM00162430776,264010075,153378,3011380846,667564045,8123256,2577199498,6.298688103,19.31716645
1531916400000,7/18/2018 20:20,APM00162430776,263998917,153374,3011214860,667530103,8122844,2577058143,6.364811251,18.64643164
1531916100000,7/18/2018 20:15,APM00162430776,263987639,153368,3011048951,667497347,8122410,2576915664,6.113241215,18.29070528
1531915800000,7/18/2018 20:10,APM00162430776,263976813,153362,3010882692,667465202,8122008,2576772466,6.561854565,22.71303258
1531915500000,7/18/2018 20:05,APM00162430776,263965185,153356,3010717120,667425327,8121475,2576637314,6.39477074,27.24628276
1531915200000,7/18/2018 20:00,APM00162430776,263953866,153351,3010551440,667377464,8120994,2576509990,6.276970697,25.60516958
1531914900000,7/18/2018 19:55,APM00162430776,263942753,153346,3010385514,667332530,8120220,2576380210,5.7632469,17.66882936
1531914600000,7/18/2018 19:50,APM00162430776,263932529,153340,3010218344,667301403,8119838,2576235550,6.389684491,18.11960269
1531914300000,7/18/2018 19:45,APM00162430776,263921196,153335,3010052318,667269552,8119400,2576092057,5.732789232,16.8921645
1531914000000,7/18/2018 19:40,APM00162430776,263911025,153328,3009885078,667239825,8119016,2575946187,5.944738416,18.97754604
1531913700000,7/18/2018 19:35,APM00162430776,263900487,153323,3009718355,667206449,8118615,2575804093,5.982944522,16.55626882
1531913400000,7/18/2018 19:30,APM00162430776,263889872,153310,3009551562,667177305,8118222,2575657600,5.765943644,17.70017104
1531913100000,7/18/2018 19:25,APM00162430776,263879651,153304,3009384524,667146155,8117849,2575513136,5.845440861,17.75078058
1531912800000,7/18/2018 19:20,APM00162430776,263869283,153290,3009217537,667114887,8117445,2575368658,5.823288644,17.40246902
1531912500000,7/18/2018 19:15,APM00162430776,263858954,153284,3009050498,667084255,8117038,2575223676,6.411363854,18.05652686
1531912200000,7/18/2018 19:10,APM00162430776,263847598,153278,3008884737,667052497,8116626,2575079965,6.736090718,19.23381109
1531911900000,7/18/2018 19:05,APM00162430776,263835670,153273,3008719594,667018693,8116124,2574938518,6.50755543,21.61402151
1531911600000,7/18/2018 19:00,APM00162430776,263824150,153268,3008554094,666980723,8115452,2574801487,6.100547311,23.23621246
1531911300000,7/18/2018 18:55,APM00162430776,263813338,153261,3008387683,666939867,8114589,2574667377,6.121850375,19.92306204
1531911000000,7/18/2018 18:50,APM00162430776,263802485,153256,3008221258,666904857,8114212,2574527038,6.777526821,18.38486702
1531910700000,7/18/2018 18:45,APM00162430776,263790482,153251,3008056166,666872541,8113780,2574384011,5.801362172,17.75165094
1531910400000,7/18/2018 18:40,APM00162430776,263780201,153246,3007889235,666841332,8113385,2574239806,6.089061698,18.67343924
1531910100000,7/18/2018 18:35,APM00162430776,263769411,153241,3007722827,666808466,8112992,2574097061,5.971622803,18.69556319
1531909800000,7/18/2018 18:30,APM00162430776,263758826,153236,3007556162,666775582,8112570,2573954475,6.148491225,17.64906613
1531909500000,7/18/2018 18:25,APM00162430776,263747927,153230,3007389804,666744550,8112129,2573810120,6.143923006,19.37622343
1531909200000,7/18/2018 18:20,APM00162430776,263737049,153225,3007223634,666710499,8111696,2573668868,6.249929421,17.84360594
1531908900000,7/18/2018 18:15,APM00162430776,263725980,153220,3007057602,666679146,8111312,2573524895,6.294571017,19.8034468
1531908600000,7/18/2018 18:10,APM00162430776,263714832,153215,3006891650,666644386,8110868,2573384574,7.31385015,28.30686016
1531908300000,7/18/2018 18:05,APM00162430776,263701936,153209,3006728229,666594879,8110413,2573259642,6.3373045,26.47271362
1531908000000,7/18/2018 18:00,APM00162430776,263690712,153193,3006562359,666548354,8109977,2573130856,6.637626813,26.08196159
1531907700000,7/18/2018 17:55,APM00162430776,263678994,153190,3006397541,666502721,8109222,2573002284,5.868755039,19.13353298
1531907400000,7/18/2018 17:50,APM00162430776,263668585,153185,3006230592,666469050,8108796,2572860402,6.427862716,17.76810605
1531907100000,7/18/2018 17:45,APM00162430776,263657183,153180,3006064615,666437819,8108416,2572716243,6.073139491,19.47446951
1531906800000,7/18/2018 17:40,APM00162430776,263646420,153174,3005898161,666403623,8108024,2572575237,6.462237237,19.23260927
1531906500000,7/18/2018 17:35,APM00162430776,263634981,153170,3005732591,666369854,8107606,2572433842,6.53715034,19.22533285
1531906200000,7/18/2018 17:30,APM00162430776,263623399,153165,3005567006,666336122,8107252,2572292472,6.349707609,18.26871137
1531905900000,7/18/2018 17:25,APM00162430776,263612139,153160,3005400940,666303993,8106860,2572149124,5.860452522,19.48265278
1531905600000,7/18/2018 17:20,APM00162430776,263601750,153154,3005234062,666269716,8106364,2572007961,6.100431874,17.56426158
1531905300000,7/18/2018 17:15,APM00162430776,263590944,153149,3005067738,666238844,8105983,2571863448,6.069514191,18.19836525
1531905000000,7/18/2018 17:10,APM00162430776,263580187,153142,3004901272,666206850,8105614,2571720004,6.566973761,18.47329286
1531904700000,7/18/2018 17:05,APM00162430776,263568554,153136,3004735767,666174354,8105156,2571577050,6.318228979,23.6379134
1531904400000,7/18/2018 17:00,APM00162430776,263557349,153131,3004569633,666132756,8104651,2571443173,6.41774751,26.16642918
