timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531914000000,7/18/2018 19:40,APM00172843783,172344014,40802,1989074984,280902557,1632924,1876876540,5.379798198,8.817947148
1531913700000,7/18/2018 19:35,APM00172843783,172328104,40798,1988795162,280876493,1632709,1876607240,5.252624284,9.114252507
1531913400000,7/18/2018 19:30,APM00172843783,172312567,40794,1988514908,280849517,1632496,1876338453,4.727516152,8.756985514
1531913100000,7/18/2018 19:25,APM00172843783,172298584,40790,1988233116,280823693,1632293,1876069584,4.775869292,9.742224864
1531912800000,7/18/2018 19:20,APM00172843783,172284448,40786,1987951268,280794849,1632061,1875802588,5.317537084,9.273418999
1531912500000,7/18/2018 19:15,APM00172843783,172268725,40783,1987671312,280767476,1631851,1875534994,5.201368372,9.727105364
1531912200000,7/18/2018 19:10,APM00172843783,172253338,40779,1987390877,280738786,1631634,1875268952,4.982799289,8.880572543
1531911900000,7/18/2018 19:05,APM00172843783,172238593,40774,1987109709,280712517,1631425,1874999627,5.160365526,9.087922286
1531911600000,7/18/2018 19:00,APM00172843783,172223329,40771,1986829183,280685686,1631229,1874731416,4.870658497,8.525118926
1531911300000,7/18/2018 18:55,APM00172843783,172208910,40768,1986547567,280660471,1631024,1874461063,5.065557654,8.684421123
1531911000000,7/18/2018 18:50,APM00172843783,172193916,40764,1986266566,280634752,1630819,1874190836,4.928092561,9.10799744
1531910700000,7/18/2018 18:45,APM00172843783,172179332,40760,1985985218,280607860,1630597,1873922693,8.74199631,11.0309055
1531910400000,7/18/2018 18:40,APM00172843783,172153555,40756,1985716135,280575280,1630350,1873660168,6.699486374,9.094735842
1531910100000,7/18/2018 18:35,APM00172843783,172133768,40752,1985440575,280548489,1630138,1873392594,8.049947406,9.382268181
1531909800000,7/18/2018 18:30,APM00172843783,172110044,40748,1985169593,280520816,1629922,1873125533,4.966139192,8.243745774
1531909500000,7/18/2018 18:25,APM00172843783,172095341,40745,1984888234,280496431,1629714,1872854326,6.417870067,9.01734104
1531909200000,7/18/2018 18:20,APM00172843783,172076364,40742,1984611524,280469833,1629505,1872586168,6.234401298,10.25781809
1531908900000,7/18/2018 18:15,APM00172843783,172057954,40737,1984334642,280439567,1629276,1872321610,5.846512965,9.796923577
1531908600000,7/18/2018 18:10,APM00172843783,172040672,40733,1984056333,280410607,1629059,1872055184,5.984952931,9.02381421
1531908300000,7/18/2018 18:05,APM00172843783,172023004,40730,1983778797,280384014,1628840,1871787298,5.669580041,9.304337541
1531908000000,7/18/2018 18:00,APM00172843783,172006242,40726,1983499915,280356482,1628648,1871519117,6.560889906,9.024952237
1531907700000,7/18/2018 17:55,APM00172843783,171986861,40722,1983223898,280329887,1628431,1871251246,6.128808513,9.324467383
1531907400000,7/18/2018 17:50,APM00172843783,171968747,40718,1982946461,280302318,1628220,1870983363,6.283826455,15.60829708
1531907100000,7/18/2018 17:45,APM00172843783,171950240,40716,1982670452,280256500,1627989,1870735863,8.172973195,25.50997233
1531906800000,7/18/2018 17:40,APM00172843783,171926375,40712,1982402322,280182367,1627742,1870519639,8.33421847,22.77389655
1531906500000,7/18/2018 17:35,APM00172843783,171902051,40709,1982134792,280116225,1627514,1870295580,8.327541997,22.91366683
1531906200000,7/18/2018 17:30,APM00172843783,171877726,40704,1981867019,280049708,1627294,1870072023,7.500572863,23.04500292
1531905900000,7/18/2018 17:25,APM00172843783,171855795,40701,1981596562,279982677,1627077,1869848401,7.454340242,22.86778296
1531905600000,7/18/2018 17:20,APM00172843783,171834000,40698,1981325980,279916113,1626862,1869624098,10.79065295,24.69041873
1531905300000,7/18/2018 17:15,APM00172843783,171802576,40694,1981066193,279844394,1626620,1869405586,20.13779016,27.22154121
1531905000000,7/18/2018 17:10,APM00172843783,171744409,40689,1980835520,279765782,1626304,1869195728,20.14256366,25.34914918
1531904700000,7/18/2018 17:05,APM00172843783,171686170,40686,1980604628,279692653,1626018,1868980656,20.37212782,26.06025408
1531904400000,7/18/2018 17:00,APM00172843783,171627352,40682,1980374732,279617717,1625769,1868768292,19.7424581,22.77882306
1531904100000,7/18/2018 16:55,APM00172843783,171570273,40679,1980142696,279551978,1625456,1868545747,19.86666805,22.60042708
1531903800000,7/18/2018 16:50,APM00172843783,171512818,40675,1979910952,279486783,1625175,1868322755,17.58904525,23.54497263
1531903500000,7/18/2018 16:45,APM00172843783,171461811,40672,1979671969,279418872,1624852,1868102558,21.63429777,26.03171633
1531903200000,7/18/2018 16:40,APM00172843783,171399263,40668,1979445406,279343739,1624514,1867889408,19.26526019,27.26403492
1531902900000,7/18/2018 16:35,APM00172843783,171343450,40664,1979211515,279265040,1624209,1867679757,35.34304041,39.86777078
1531902600000,7/18/2018 16:30,APM00172843783,171241843,40661,1979025637,279150649,1623600,1867507831,14.83070355,18.19541666
1531902300000,7/18/2018 16:25,APM00172843783,171198353,40658,1978775887,279097492,1623311,1867269132,6.312285609,9.903807901
1531902000000,7/18/2018 16:20,APM00172843783,171179712,40653,1978499220,279068365,1623114,1867004357,8.431489691,12.10124767
1531901700000,7/18/2018 16:15,APM00172843783,171154873,40650,1978229464,279032915,1622895,1866747081,7.840156369,11.14046616
1531901400000,7/18/2018 16:10,APM00172843783,171131769,40646,1977957884,279000193,1622666,1866486310,7.278301679,12.58384769
1531900800000,7/18/2018 16:00,APM00172843783,171088872,40638,1977411407,278925941,1622234,1865970936,5.708231625,12.40956905
1531900500000,7/18/2018 15:55,APM00172843783,171072035,40634,1977133288,278889370,1622021,1865713020,5.482066321,10.98289797
1531899600000,7/18/2018 15:40,APM00172843783,171023431,40623,1976295303,278792154,1621349,1864925750,5.856018949,10.35780137
1531899300000,7/18/2018 15:35,APM00172843783,171006125,40619,1976017088,278761651,1621147,1864661962,5.331118659,10.04764114
1531899000000,7/18/2018 15:30,APM00172843783,170990366,40616,1975737246,278731977,1620926,1864396524,4.893649372,9.295034396
1531898700000,7/18/2018 15:25,APM00172843783,170975883,40612,1975455778,278704494,1620717,1864128542,6.620514854,9.164902424
1531898400000,7/18/2018 15:20,APM00172843783,170956345,40608,1975180207,278677481,1620512,1863861016,8.175024362,10.98245471
1531898100000,7/18/2018 15:15,APM00172843783,170932268,40605,1974909768,278645157,1620308,1863599220,6.516936921,11.12061359
1531897800000,7/18/2018 15:10,APM00172843783,170913033,40601,1974633853,278612389,1620119,1863337517,7.181913525,13.85234826
1531897500000,7/18/2018 15:05,APM00172843783,170891873,40596,1974360389,278571689,1619917,1863084606,8.754293745,19.72272205
1531897200000,7/18/2018 15:00,APM00172843783,170866209,40592,1974092898,278514145,1619705,1862850597,5.982972503,9.557462846
1531896900000,7/18/2018 14:55,APM00172843783,170848528,40589,1973815060,278485894,1619498,1862583464,5.549078251,8.763775852
1531896600000,7/18/2018 14:50,APM00172843783,170832108,40584,1973535580,278459986,1619285,1862313959,5.632441457,9.824919834
1531896300000,7/18/2018 14:45,APM00172843783,170815442,40581,1973256356,278430940,1619071,1862047583,6.529010285,14.74480216
1531896000000,7/18/2018 14:40,APM00172843783,170796195,40577,1972980815,278387595,1618836,1861797195,5.861743609,10.02537168
1531895700000,7/18/2018 14:35,APM00172843783,170778862,40573,1972702455,278357999,1618630,1861531786,6.573383485,9.029845438
1531895400000,7/18/2018 14:30,APM00172843783,170759446,40569,1972426502,278331341,1618418,1861263435,6.582567178,9.495149516
1531895100000,7/18/2018 14:25,APM00172843783,170739993,40568,1972150433,278303338,1618213,1860996724,5.954060556,8.994289662
1531894800000,7/18/2018 14:20,APM00172843783,170722395,40564,1971872472,278276782,1618015,1860728224,6.32385668,9.974213093
1531894500000,7/18/2018 14:15,APM00172843783,170703697,40560,1971595500,278247347,1617819,1860462744,8.178206603,11.0165088
1531894200000,7/18/2018 14:10,APM00172843783,170679591,40556,1971324851,278214909,1617600,1860200952,7.309741351,9.763328646
1531893900000,7/18/2018 14:05,APM00172843783,170658022,40552,1971051352,278186094,1617394,1859934838,11.27935135,10.15697138
1531893600000,7/18/2018 14:00,APM00172843783,170624858,40548,1970790496,278156174,1617214,1859670362,6.712145578,10.07713092
1531893300000,7/18/2018 13:55,APM00172843783,170605032,40545,1970514950,278126412,1616992,1859405004,5.607419817,8.733253738
1531893000000,7/18/2018 13:50,APM00172843783,170588430,40541,1970235484,278100591,1616784,1859135370,5.765743823,11.10866584
1531892700000,7/18/2018 13:45,APM00172843783,170571386,40538,1969956923,278067781,1616570,1858873039,6.607750383,12.09541247
1531892400000,7/18/2018 13:40,APM00172843783,170551886,40534,1969681319,278032108,1616344,1858614008,7.410398857,11.98174211
1531892100000,7/18/2018 13:35,APM00172843783,170530050,40530,1969408492,277996828,1616146,1858355038,8.257969319,16.1235197
1531891800000,7/18/2018 13:30,APM00172843783,170505761,40527,1969138656,277949747,1615935,1858110328,5.18894739,9.513634686
1531891500000,7/18/2018 13:25,APM00172843783,170490426,40522,1968858464,277921652,1615724,1857843321,6.743733368,19.30112771
1531891200000,7/18/2018 13:20,APM00172843783,170470609,40520,1968584425,277865257,1615517,1857607738,9.646159772,31.03301569
1531890900000,7/18/2018 13:15,APM00172843783,170442309,40515,1968319349,277775539,1615336,1857408532,13.80341851,22.41825867
1531890600000,7/18/2018 13:10,APM00172843783,170401979,40512,1968067508,277710622,1615135,1857184078,7.971549375,15.1097975
1531890300000,7/18/2018 13:05,APM00172843783,170378544,40508,1967796964,277666248,1614944,1856934966,13.67450182,29.60944062
1531890000000,7/18/2018 13:00,APM00172843783,170338647,40504,1967545103,277580587,1614763,1856731505,9.206086242,14.75953396
1531889700000,7/18/2018 12:55,APM00172843783,170311529,40501,1967277658,277537186,1614559,1856481056,10.32183666,16.17480311
1531889400000,7/18/2018 12:50,APM00172843783,170281186,40497,1967014036,277489969,1614334,1856236581,11.2051481,18.14461954
