timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531936800000,7/19/2018 2:00,FNM00152300188,152302599,2232952,1783395441,13308873,86554,182141896,13.19792382,5.528356803
1531936500000,7/19/2018 1:55,FNM00152300188,152279155,2232214,1783241989,13299015,86545,181973446,13.32171077,5.652697968
1531936200000,7/19/2018 1:50,FNM00152300188,152255467,2231494,1783088582,13288932,86539,181805160,13.0187437,5.563689605
1531935900000,7/19/2018 1:45,FNM00152300188,152232331,2230723,1782934776,13279014,86530,181636824,13.80639209,5.680288138
1531935600000,7/19/2018 1:40,FNM00152300188,152207790,2229824,1782782465,13268889,86521,181468710,11.52156426,4.780382767
1531935300000,7/19/2018 1:35,FNM00152300188,152187308,2229100,1782625900,13260364,86514,181298909,14.50473293,5.703407128
1531935000000,7/19/2018 1:30,FNM00152300188,152161565,2225954,1782477309,13250193,86506,181130756,23.2968661,14.32230716
1531934700000,7/19/2018 1:25,FNM00152300188,152120679,2220956,1782347693,13224920,85924,180980152,34.55513411,13.42400145
1531934400000,7/19/2018 1:20,FNM00152300188,152059731,2219576,1782233642,13201152,85767,180827021,12.94019036,4.937406446
1531934100000,7/19/2018 1:15,FNM00152300188,152036728,2218874,1782079583,13192345,85760,180657462,13.34131844,5.703564938
1531933800000,7/19/2018 1:10,FNM00152300188,152013003,2218107,1781926244,13182176,85741,180489358,12.884305,5.329227456
1531933500000,7/19/2018 1:05,FNM00152300188,151990092,2217398,1781772043,13172675,85734,180320585,13.13047829,5.371092107
1531933200000,7/19/2018 1:00,FNM00152300188,151966738,2216736,1781618198,13163097,85724,180151848,13.38996217,5.620788896
1531932900000,7/19/2018 0:55,FNM00152300188,151942951,2215994,1781465079,13153078,85718,179983624,11.7680139,5.39085372
1531932600000,7/19/2018 0:50,FNM00152300188,151922025,2215301,1781308877,13143466,85712,179814940,13.26451395,5.230869307
