timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531938900000,7/19/2018 2:35,CKM00175101208,251686772,164920,5540091526,538389200,8229428,5207419616,3.709339398,8.489671311
1531938600000,7/19/2018 2:30,CKM00175101208,251680117,164915,5539918774,538374072,8229196,5207256783,3.706407092,9.207063537
1531938300000,7/19/2018 2:25,CKM00175101208,251673465,164912,5539745956,538357664,8228956,5207095220,4.147251999,9.003789474
1531938000000,7/19/2018 2:20,CKM00175101208,251666033,164910,5539574187,538341626,8228713,5206933376,3.733660358,9.06227719
1531937700000,7/19/2018 2:15,CKM00175101208,251659335,164906,5539401494,538325484,8228482,5206771626,3.686078714,8.444229917
1531937400000,7/19/2018 2:10,CKM00175101208,251652720,164902,5539228654,538310439,8228264,5206608720,4.112370582,9.405161856
1531937100000,7/19/2018 2:05,CKM00175101208,251645348,164898,5539056766,538293698,8228034,5206447693,3.761619224,8.429346698
1531936800000,7/19/2018 2:00,CKM00175101208,251638598,164894,5538884076,538278678,8227810,5206284750,3.750473685,9.200008981
1531936500000,7/19/2018 1:55,CKM00175101208,251631868,164887,5538711369,538262288,8227586,5206123212,4.189392672,8.810332725
1531936200000,7/19/2018 1:50,CKM00175101208,251624356,164884,5538539574,538246599,8227334,5205961078,3.706490539,9.226349133
1531935900000,7/19/2018 1:45,CKM00175101208,251617706,164880,5538366813,538230157,8227095,5205799552,3.793389858,11.0514142
1531935600000,7/19/2018 1:40,CKM00175101208,251610901,164876,5538194231,538210472,8226805,5205641405,4.152540483,9.46826315
1531935300000,7/19/2018 1:35,CKM00175101208,251603454,164872,5538022346,538193613,8226542,5205480469,3.760060643,8.420367367
1531935000000,7/19/2018 1:30,CKM00175101208,251596708,164868,5537849684,538178609,8226283,5205317545,3.744829816,9.252700996
1531934700000,7/19/2018 1:25,CKM00175101208,251589990,164864,5537677012,538162123,8226030,5205156109,4.311147539,8.983707865
1531934400000,7/19/2018 1:20,CKM00175101208,251582258,164860,5537505399,538146132,8225806,5204994324,3.74274613,9.102745415
1531934100000,7/19/2018 1:15,CKM00175101208,251575544,164857,5537332729,538129912,8225572,5204832590,3.678454369,8.519150273
1531933800000,7/19/2018 1:10,CKM00175101208,251568945,164853,5537159936,538114729,8225338,5204669785,4.28070058,9.386411389
1531933500000,7/19/2018 1:05,CKM00175101208,251561273,164849,5536988389,538098021,8225114,5204508715,3.811944091,8.517481183
1531933200000,7/19/2018 1:00,CKM00175101208,251554433,164846,5536815796,538082846,8224855,5204345986,3.726919177,9.207697963
1531932900000,7/19/2018 0:55,CKM00175101208,251547744,164842,5536643011,538066440,8224608,5204184462,4.340961584,8.972155766
1531932600000,7/19/2018 0:50,CKM00175101208,251539963,164838,5536471550,538050464,8224372,5204022612,3.677639173,9.119540991
1531932300000,7/19/2018 0:45,CKM00175101208,251533368,164834,5536298822,538034220,8224154,5203860951,3.757731097,11.25265274
1531932000000,7/19/2018 0:40,CKM00175101208,251526624,164830,5536126100,538014177,8223900,5203703130,4.459103049,9.478510544
1531931700000,7/19/2018 0:35,CKM00175101208,251518627,164826,5535954760,537997308,8223667,5203542261,3.689705727,8.404276214
1531931400000,7/19/2018 0:30,CKM00175101208,251512008,164822,5535781992,537982332,8223410,5203379299,3.932311843,9.271255288
1531931100000,7/19/2018 0:25,CKM00175101208,251504953,164818,5535609640,537965830,8223154,5203218066,4.550145888,8.84098368
1531930800000,7/19/2018 0:20,CKM00175101208,251496797,164814,5535438553,537950098,8222883,5203056125,3.714661407,9.165104348
1531930500000,7/19/2018 0:15,CKM00175101208,251490130,164810,5535265746,537933770,8222662,5202894520,3.803360202,8.46344159
1531930200000,7/19/2018 0:10,CKM00175101208,251483307,164807,5535093178,537918684,8222452,5202731567,4.57397401,9.552951755
1531929900000,7/19/2018 0:05,CKM00175101208,251475113,164804,5534922231,537901685,8222231,5202570842,3.78021047,8.448807854
1531929600000,7/19/2018 0:00,CKM00175101208,251468331,164798,5534749611,537886625,8221984,5202407899,3.816866234,9.343114035
1531929300000,7/18/2018 23:55,CKM00175101208,251461484,164795,5534577073,537869978,8221736,5202246620,4.442869816,8.916141863
1531929000000,7/18/2018 23:50,CKM00175101208,251453521,164791,5534405809,537854107,8221465,5202084759,3.757906763,9.209049063
